TIC ID;TOI;TESS Disposition;Source;Period (days);Stellar Radius (R_Sun);Stellar Mass (M_Sun);Date TOI Alerted (UTC);Date TOI Updated (UTC);Date Modified;Comments
336961891;4642.01;PC;spoc;360.223.773.777.829;.242091000080109;.21235;19/11/2021;18/11/2021;10/01/2022 00:00;low SNR
270355392;4643.01;PC;spoc;502.640.960.724.662;.518020987510681;.515581;19/11/2021;18/11/2021;19/12/2021 00:00;low SNR
387423096;4644.01;PC;qlp-s44-tois;0.3181853;.75;.66;19/11/2021;11/03/2022;25/03/2022 12:06;small a/Rs
46698351;4645.01;PC;qlp;50.872.671;3.02;2.26;03/12/2021;02/12/2021;08/12/2021 12:02;inflated hot Jupiter
286696849;4646.01;PC;qlp;89.277.558;.78;.685;03/12/2021;02/12/2021;08/12/2021 12:02;real host of TCEs matching TIC 286696848 / TOI 3742.01
303204165;4647.01;PC;spoc;88.343.570.520.175;.968041002750397;1.103;03/12/2021;02/12/2021;08/12/2021 12:02;bad transit shape
257774438;4648.01;KP;spoc;153.948.858.779.999;106.229.996.681.213;1.147;03/12/2021;02/12/2021;08/12/2021 12:02;K2-222 b
404713783;4649.01;PC;spoc;150.805.829.966.741;101.084.995.269.775;1.027;03/12/2021;02/12/2021;08/12/2021 12:02;weak signal
60646268;4650.01;PC;qlp-s28-faintsearch;26.672.418;.77;.69;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
147302550;4651.01;PC;qlp-s28-faintsearch;111.878.978;1.07;1.02;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
139877968;4652.01;PC;qlp-s28-faintsearch;186.224.802;.99;1;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
238854767;4653.01;PC;qlp-s28-faintsearch;163.764.188;1.24;1.28;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
99648579;4654.01;PC;qlp-s28-faintsearch;106.936.683;1.14;1.05;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
209310912;4655.01;PC;qlp-s28-faintsearch;36.749.802;.72;.866;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
120523488;4656.01;PC;qlp-s29-faintsearch;3.439.221;.87;.84;21/12/2021;20/12/2021;23/12/2021 12:03;low SNR
434110695;4657.01;PC;qlp-s29-faintsearch;81.129.531;1.35;1.19;21/12/2021;20/12/2021;23/12/2021 12:02;low SNR
224279091;4658.01;PC;qlp-s29-faintsearch;60.142.432;.85;.98;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
178215634;4659.01;PC;qlp-s31-faintsearch;10.451.165;1.52;1.08;21/12/2021;20/12/2021;23/12/2021 12:02;V-shaped
435259601;4660.01;PC;qlp-s44-tois;15.090.806;.84;.745;21/12/2021;11/03/2022;11/03/2022 12:06;found in faint-star QLP search
441135051;4661.01;PC;qlp-s31-faintsearch;88.085.782;;;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
166778944;4662.01;PC;qlp-s31-faintsearch;47.034.187;.69;.703;21/12/2021;20/12/2021;23/12/2021 12:04;found in faint-star QLP search
237358490;4663.01;PC;qlp-s31-faintsearch;52.916.448;.75;.68;21/12/2021;13/12/2021;23/12/2021 12:02;found in faint-star QLP search
299551666;4664.01;PC;qlp-s31-faintsearch;30.002.713;1.26;1.07;21/12/2021;20/12/2021;23/12/2021 12:03;found in faint-star QLP search
165201455;4665.01;PC;qlp-s31-faintsearch;36.831.574;1.66;1.24;21/12/2021;20/12/2021;23/12/2021 12:03;found in faint-star QLP search
165202476;4666.01;PC;qlp-s31-faintsearch;29.093.856;.59;.577043;21/12/2021;20/12/2021;23/12/2021 12:03;found in faint-star QLP search
422884521;4667.01;PC;qlp-s31-faintsearch;179.450.925;1.01;1.01;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
142938659;4668.01;PC;qlp-s31-faintsearch;10.049.552;.42;.416912;21/12/2021;20/12/2021;23/12/2021 12:04;V-shaped
71401634;4669.01;PC;qlp-s31-faintsearch;0.2476684;.75;.8;21/12/2021;20/12/2021;18/02/2022 12:02;found in faint-star QLP search
404506270;4670.01;PC;qlp-s31-faintsearch;155.014.296;.36;.341209;21/12/2021;20/12/2021;23/12/2021 12:04;found in faint-star QLP search
439873430;4671.01;PC;qlp-s31-faintsearch;171.470.323;1.13;1.01;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
332911893;4672.01;PC;qlp-s31-faintsearch;66.132.132;1.58;1.15;21/12/2021;20/12/2021;23/12/2021 12:03;found in faint-star QLP search
118573065;4673.01;PC;qlp-s31-faintsearch;48.667.353;1.03;.93;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
89062142;4674.01;PC;qlp-s31-faintsearch;42.430.633;1.53;.99;21/12/2021;20/12/2021;23/12/2021 12:04;found in faint-star QLP search
279095914;4675.01;PC;qlp-s31-faintsearch;35.779.775;.61;.62;21/12/2021;20/12/2021;23/12/2021 12:03;found in faint-star QLP search
219225319;4676.01;PC;qlp-s31-faintsearch;13.291.966;.9;.84;21/12/2021;20/12/2021;23/12/2021 12:03;found in faint-star QLP search
100974694;4677.01;PC;qlp-s31-faintsearch;40.589.926;.99;.98;21/12/2021;20/12/2021;23/12/2021 12:04;found in faint-star QLP search
206717400;4678.01;PC;qlp-s31-faintsearch;47.743.169;1.18;.98;21/12/2021;20/12/2021;23/12/2021 12:03;found in faint-star QLP search
283605976;4679.01;PC;qlp-s44-tois;68.170.909;1.26;1.013;21/12/2021;11/03/2022;25/03/2022 12:06;found in faint-star QLP search
31258738;4680.01;PC;qlp-s32-faintsearch;174.314.043;1.08;1.08;21/12/2021;20/12/2021;23/12/2021 12:03;found in faint-star QLP search
248689510;4681.01;PC;qlp-s32-faintsearch;30.421.828;1;.99;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
449197624;4682.01;PC;qlp-s32-faintsearch;67.934.811;1.92;1.16;21/12/2021;13/12/2021;01/02/2022 12:02;potential slight offset to E but star seems isolated
264460005;4683.01;PC;qlp-s32-faintsearch;30.929.206;1.43;1.04;21/12/2021;20/12/2021;25/02/2022 12:05;found in faint-star QLP search
399757537;4684.01;PC;qlp-s32-faintsearch;64.879.123;1.73;1.46;21/12/2021;20/12/2021;23/12/2021 12:02;star marker in diffimage is not on target
431693152;4685.01;PC;qlp-s32-faintsearch;70.308.254;.9;.969;21/12/2021;20/12/2021;23/12/2021 12:03;found in faint-star QLP search
316875094;4686.01;PC;qlp-s32-faintsearch;79.461.192;1.38;.94;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
302759417;4687.01;PC;qlp-s45-tois;3.313.358;1.87;1.19;21/12/2021;11/03/2022;11/03/2022 12:06;found in faint-star QLP search
245793479;4688.01;PC;qlp-s44-tois;77.688.831;1.14;1.06;21/12/2021;11/03/2022;25/03/2022 12:06;found in faint-star QLP search
396935099;4689.01;PC;qlp-s32-faintsearch;24.337.374;.74;;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
455033897;4690.01;PC;qlp-s32-faintsearch;115.341.529;1.51;1.26;21/12/2021;20/12/2021;24/01/2022 12:02;found in faint-star QLP search
200321577;4691.01;PC;qlp-s32-faintsearch;85.725.884;1.5;1.04;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
153723304;4692.01;PC;qlp-s32-faintsearch;40.519.584;1.12;.87;21/12/2021;20/12/2021;23/12/2021 12:04;found in faint-star QLP search
117843365;4693.01;PC;qlp-s32-faintsearch;19.113.216;1.05;.723;21/12/2021;20/12/2021;24/01/2022 12:02;V-shaped
50745119;4694.01;PC;qlp-s32-faintsearch;5.629.318;1.53;1.07;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
139550876;4695.01;PC;qlp-s32-faintsearch;357.861.915;.85;1.03;21/12/2021;20/12/2021;23/12/2021 12:03;V-shaped
243011228;4696.01;PC;qlp-s44-tois;41.249.095;1.44;1.11;21/12/2021;11/03/2022;25/03/2022 12:06;found in faint-star QLP search
250189842;4697.01;PC;qlp-s32-faintsearch;50.274.739;2.12;;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
411781649;4698.01;PC;qlp-s32-faintsearch;42.333.233;1.14;1.01;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
34395020;4699.01;PC;qlp-s32-faintsearch;101.766.089;1.19;.95;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
468911753;4700.01;PC;qlp-s32-faintsearch;22.964.514;;;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
9344899;4701.01;PC;qlp-s32-faintsearch;85.821.795;1.1;1.047;21/12/2021;20/12/2021;23/12/2021 12:03;found in faint-star QLP search
248690688;4702.01;PC;qlp-s32-faintsearch;3.121.702;1.29;1.09;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
293514367;4703.01;PC;qlp-s44-tois;51.155.806;1.71;1.26;21/12/2021;11/03/2022;25/03/2022 12:06;found in faint-star QLP search
455030519;4704.01;PC;qlp-s32-faintsearch;26.875.966;2.24;1.07;21/12/2021;20/12/2021;07/01/2022 12:02;found in faint-star QLP search
436637677;4705.01;PC;qlp-s44-tois;119.140.328;1.77;1.22;21/12/2021;11/03/2022;25/03/2022 12:06;found in faint-star QLP search
37117064;4706.01;PC;qlp-s33-faintsearch;735.982.363;1.01;;21/12/2021;17/12/2019;23/12/2021 12:02;period may be several times shorter than max period of ~736 days
322825139;4707.01;PC;qlp-s33-faintsearch;0.4709937;1.47;1.43;21/12/2021;20/12/2021;23/12/2021 12:03;found in faint-star QLP search
232194097;4708.01;PC;qlp-s33-faintsearch;33.560.085;1.27;1.07;21/12/2021;20/12/2021;23/12/2021 12:03;found in faint-star QLP search
317328621;4709.01;PC;qlp-s33-faintsearch;62.397.532;.5;;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
144486060;4710.01;PC;qlp-s33-faintsearch;14.798.437;1.5;.96;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
177718896;4711.01;PC;qlp-s33-faintsearch;37.081.082;3.56;;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
317089770;4712.01;PC;qlp-s33-faintsearch;88.720.052;1.31;1;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
102542376;4713.01;PC;qlp-s33-faintsearch;29.532.479;;;21/12/2021;20/12/2021;26/01/2022 12:02;found in faint-star QLP search
251111783;4714.01;PC;qlp-s33-faintsearch;79.144.674;1;.95;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
268372005;4715.01;PC;qlp-s33-faintsearch;64.274.159;1.58;1.2;21/12/2021;20/12/2021;23/01/2022 12:02;found in faint-star QLP search
268689126;4716.01;PC;qlp-s33-faintsearch;52.376.102;2.59;1.8;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
269190305;4717.01;PC;qlp-s33-faintsearch;41.583.367;1.55;1.98;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
234958949;4718.01;PC;qlp-s33-faintsearch;51.409.029;1.07;1.23;21/12/2021;20/12/2021;23/12/2021 12:04;found in faint-star QLP search
306363166;4719.01;PC;qlp-s33-faintsearch;143.953.055;.77;.789;21/12/2021;20/12/2021;23/12/2021 12:04;found in faint-star QLP search
124322274;4720.01;PC;qlp-s33-faintsearch;37.810.832;1.59;1.27;21/12/2021;20/12/2021;23/12/2021 12:03;found in faint-star QLP search
229210014;4721.01;PC;qlp-s33-faintsearch;40.086.493;.77;;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
142530031;4722.01;PC;qlp-s33-faintsearch;108.910.909;1.61;1.39;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
322824542;4723.01;PC;qlp-s33-faintsearch;36.590.997;1.58;1.39;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
119638424;4724.01;PC;qlp-s33-faintsearch;3.572.359;.92;1.023;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
26587613;4725.01;PC;qlp-s45-tois;20.763.072;.95;1.043;21/12/2021;11/03/2022;25/03/2022 12:06;V-shaped
409009431;4726.01;PC;qlp-s33-faintsearch;42.971.136;.85;.88;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
39824732;4727.01;PC;qlp-s33-faintsearch;7.151.653;1.14;.999;21/12/2021;20/12/2021;23/12/2021 12:03;found in faint-star QLP search
270716565;4728.01;PC;qlp-s33-faintsearch;60.879.495;.66;.636409;21/12/2021;20/12/2021;23/12/2021 12:03;found in faint-star QLP search
52738649;4729.01;PC;qlp-s33-faintsearch;69.279.673;1.04;1.088;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
97866515;4730.01;PC;qlp-s45-tois;40.681.112;1.78;1.565;21/12/2021;11/03/2022;25/03/2022 12:06;found in faint-star QLP search
438368981;4731.01;PC;qlp-s45-tois;14.553.693;1.25;;21/12/2021;11/03/2022;25/03/2022 12:06;found in faint-star QLP search
78489364;4732.01;PC;qlp-s33-faintsearch;18.911.553;1.01;1.018;21/12/2021;20/12/2021;23/12/2021 12:03;V-shaped
438149332;4733.01;PC;qlp-s45-tois;53.054.422;1.27;1.32;21/12/2021;11/03/2022;25/03/2022 12:06;found in faint-star QLP search
97714451;4734.01;PC;qlp-s45-tois;62.356.356;1.76;1.06;21/12/2021;11/03/2022;25/03/2022 12:06;found in faint-star QLP search
280292434;4735.01;PC;qlp-s33-faintsearch;3.541.053;;;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
265619984;4736.01;PC;alert with qlp-s33-faintsearch;28.564.778;1.65;1.04;21/12/2021;20/12/2021;23/12/2021 12:03;V-shaped
142532090;4737.01;PC;qlp-s33-faintsearch;93.202.467;1.67;1.077;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
247873937;4738.01;PC;qlp-s45-tois;46.498.719;1.78;2.29;21/12/2021;11/03/2022;25/03/2022 12:06;found in faint-star QLP search
281716779;4739.01;PC;qlp-s33-faintsearch;81.703.609;2.1;;21/12/2021;20/12/2021;23/12/2021 12:03;found in faint-star QLP search
72097808;4740.01;PC;qlp-s33-faintsearch;57.728.793;;;21/12/2021;20/12/2021;23/12/2021 12:04;found in faint-star QLP search
291198795;4741.01;PC;qlp-s33-faintsearch;24.849.639;1.6;1.21;21/12/2021;20/12/2021;23/12/2021 12:03;found in faint-star QLP search
237637903;4742.01;PC;qlp-s33-faintsearch;41.034.672;1.27;1.44;21/12/2021;20/12/2021;23/12/2021 12:04;found in faint-star QLP search
23725901;4743.01;PC;qlp-s33-faintsearch;62.185.453;2.14;1.92;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
293931909;4744.01;PC;qlp-s33-faintsearch;48.013.522;2.11;1.28;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
269278156;4745.01;PC;qlp-s33-faintsearch;4.413.935;1.28;;21/12/2021;20/12/2021;23/12/2021 12:03;found in faint-star QLP search
160180298;4746.01;PC;qlp-s33-faintsearch;75.395.871;.78;.89;21/12/2021;20/12/2021;23/12/2021 12:04;found in faint-star QLP search
235078021;4747.01;PC;qlp-s33-faintsearch;52.192.426;.99;1.01;21/12/2021;20/12/2021;23/12/2021 12:04;found in faint-star QLP search
59770954;4748.01;PC;qlp-s46-tois;41.018.859;1.31;1.25;21/12/2021;11/03/2022;25/03/2022 12:06;7 arcsec from brighter 59770952 but faint-star diffimage indicates 59770954 is the correct target
153412485;4749.01;PC;qlp-s33-faintsearch;13.832.999;1.16;1.04;21/12/2021;20/12/2021;23/12/2021 12:04;found in faint-star QLP search
317189702;4750.01;PC;qlp-s33-faintsearch;32.141.617;1.72;1.59;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
291580615;4751.01;PC;qlp-s33-faintsearch;36.014.534;;;21/12/2021;20/12/2021;09/03/2022 00:00;found in faint-star QLP search
237700098;4752.01;PC;qlp-s33-faintsearch;50.467.874;1.08;1.21;21/12/2021;20/12/2021;23/12/2021 12:03;found in faint-star QLP search
306604742;4753.01;PC;qlp-s45-tois;53.970.484;2.24;1.105;21/12/2021;11/03/2022;25/03/2022 12:06;found in faint-star QLP search
61344769;4754.01;PC;qlp-s33-faintsearch;36.307.276;1.25;1.26;21/12/2021;20/12/2021;23/12/2021 12:03;found in faint-star QLP search
267197567;4755.01;PC;qlp-s33-faintsearch;227.273.078;1.98;1.21;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
119556803;4756.01;PC;qlp-s33-faintsearch;80.823.172;.98;;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
53744258;4757.01;PC;qlp-s33-faintsearch;20.804.611;1.6;1.3;21/12/2021;20/12/2021;23/12/2021 12:03;found in faint-star QLP search
34524670;4758.01;PC;qlp-s33-faintsearch;57.627.112;1.48;1.37;21/12/2021;20/12/2021;23/12/2021 12:03;found in faint-star QLP search
49705089;4759.01;PC;qlp-s33-faintsearch;96.578.504;2.09;.98;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
291332861;4760.01;PC;qlp-s33-faintsearch;77.223.185;;;21/12/2021;20/12/2021;23/12/2021 12:04;found in faint-star QLP search
440849210;4761.01;PC;qlp-s46-tois;37.863.767;2.16;1.5;21/12/2021;11/03/2022;25/03/2022 12:06;found in faint-star QLP search
119069946;4762.01;PC;qlp-s33-faintsearch;43.591.525;1.2;1.061;21/12/2021;20/12/2021;23/12/2021 12:02;low SNR
143072696;4763.01;PC;qlp-s33-faintsearch;58.679.992;2.16;1.56;21/12/2021;20/12/2021;23/12/2021 12:03;found in faint-star QLP search
268456052;4764.01;PC;qlp-s33-faintsearch;16.025.971;.95;.874;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
21747057;4765.01;PC;qlp-s33-faintsearch;163.734.954;;;21/12/2021;20/12/2021;23/12/2021 12:03;found in faint-star QLP search
271307949;4766.01;PC;qlp-s34-faintsearch;19.325.531;.86;.804;21/12/2021;20/12/2021;23/12/2021 12:02;star marker in diffimage does not look accurate
157127081;4767.01;PC;qlp-s34-faintsearch;27.319.222;2.08;.96;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
108940329;4768.01;PC;qlp-s34-faintsearch;72.643.576;1.64;1.385;21/12/2021;20/12/2021;23/12/2021 12:03;found in faint-star QLP search
333814134;4769.01;PC;qlp-s34-faintsearch;28.636.452;;;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
112110888;4770.01;PC;qlp-s34-faintsearch;19.491.813;1.36;1.32;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
266441563;4771.01;PC;qlp-s34-faintsearch;60.049.484;1.26;1.26;21/12/2021;13/12/2021;17/02/2022 12:03;found in faint-star QLP search
455153906;4772.01;PC;qlp-s34-faintsearch;28.894.603;.97;.99;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
415276070;4773.01;PC;qlp-s34-faintsearch;17.448.812;1.49;1.41;21/12/2021;20/12/2021;23/12/2021 12:04;found in faint-star QLP search
148129139;4774.01;PC;qlp-s34-faintsearch;86.000.244;1.14;1.02;21/12/2021;20/12/2021;23/12/2021 12:04;found in faint-star QLP search
412521892;4775.01;PC;qlp-s34-faintsearch;24.732.088;1.87;1.4;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
196286578;4776.01;PC;qlp-s34-faintsearch;104.137.997;1.2;1.138;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
170368805;4777.01;PC;qlp-s34-faintsearch;29.588.764;1.13;1.12;21/12/2021;20/12/2021;23/12/2021 12:04;star marker in diffimage does not look accurate
145163386;4778.01;PC;qlp-s34-faintsearch;38.074.213;1.56;.91;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
170221808;4779.01;PC;qlp-s34-faintsearch;107.490.194;1.14;.94;21/12/2021;20/12/2021;23/12/2021 12:02;star marker in diffimage does not look accurate
231937828;4780.01;PC;qlp-s34-faintsearch;46.942.884;2.03;1.28;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
176242778;4781.01;PC;qlp-s34-faintsearch;19.055.614;;;21/12/2021;13/12/2021;23/12/2021 12:02;found in faint-star QLP search
423128096;4782.01;PC;qlp-s34-faintsearch;37.244.324;;;21/12/2021;20/12/2021;16/01/2022 12:02;star marker in diffimage does not look accurate
218988652;4783.01;PC;qlp-s34-faintsearch;67.519.508;1.69;2.04;21/12/2021;20/12/2021;26/02/2022 12:02;found in faint-star QLP search
409207712;4784.01;PC;qlp-s34-faintsearch;33.583.921;.91;.88;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
50751260;4785.01;PC;qlp-s34-faintsearch;64.311.106;1.45;1.44;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
127012328;4786.01;PC;qlp-s34-faintsearch;56.984.189;1.74;1.74;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
431981595;4787.01;PC;qlp-s34-faintsearch;35.037.708;1.42;1.15;21/12/2021;20/12/2021;23/12/2021 12:03;found in faint-star QLP search
156999527;4788.01;PC;qlp-s34-faintsearch;43.930.669;1.32;1.25;21/12/2021;20/12/2021;23/12/2021 12:04;found in faint-star QLP search
134221850;4789.01;PC;qlp-s34-faintsearch;75.002.702;1.14;1;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
452903647;4790.01;PC;qlp-s34-faintsearch;16.104.212;1.49;1.14;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
100389539;4791.01;PC;qlp-s34-faintsearch;42.809.767;1.49;1.093;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
265350422;4792.01;PC;qlp-s34-faintsearch;84.481.666;1.05;1.049;21/12/2021;20/12/2021;26/01/2022 12:02;found in faint-star QLP search
65949719;4793.01;PC;qlp-s34-faintsearch;34.658.629;1.49;1.42;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
95589845;4794.01;PC;qlp-s34-faintsearch;35.658.043;1.4;1.2;21/12/2021;20/12/2021;23/12/2021 12:02;crowded field
107090327;4795.01;PC;qlp-s34-faintsearch;27.431.176;;;21/12/2021;20/12/2021;23/12/2021 12:02;star marker in diffimage does not look accurate
65905621;4796.01;PC;qlp-s34-faintsearch;35.775.958;1.61;1.26;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
265011923;4797.01;PC;qlp-s34-faintsearch;29.922.495;1.55;1.08;21/12/2021;20/12/2021;23/12/2021 12:04;found in faint-star QLP search
274137295;4798.01;PC;qlp-s34-faintsearch;55.261.155;.84;.782;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
65805840;4799.01;PC;qlp-s34-faintsearch;40.234.634;1.45;1.41;21/12/2021;20/12/2021;23/12/2021 12:03;found in faint-star QLP search
280307604;4800.01;PC;qlp-s34-faintsearch;43.229.915;1.37;1.26;21/12/2021;13/12/2021;23/12/2021 12:03;found in faint-star QLP search
419092044;4801.01;PC;qlp-s34-faintsearch;3.251.269;;;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
50575306;4802.01;PC;qlp-s34-faintsearch;17.131.374;1.08;1.054;21/12/2021;20/12/2021;23/12/2021 12:04;found in faint-star QLP search
19117967;4803.01;PC;qlp-s45-tois;84.516.737;1.48;1.04;21/12/2021;11/03/2022;25/03/2022 12:06;found in faint-star QLP search
320341952;4804.01;PC;qlp-s34-faintsearch;50.648.666;2.62;1.41;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
7976072;4805.01;PC;qlp-s34-faintsearch;89.981.735;1.22;.95;21/12/2021;20/12/2021;23/12/2021 12:02;found in faint-star QLP search
96317115;4806.01;PC;qlp-s34-faintsearch;84.476.983;1.13;1.07;21/12/2021;20/12/2021;23/12/2021 12:04;found in faint-star QLP search
174546820;4807.01;PC;qlp-s34-faintsearch;176.868.627;.77;.71;21/12/2021;20/12/2021;23/12/2021 12:02;V-shaped
